BillID,CustomerID,Region,UtilityType,BillMonth,UnitsConsumed,RatePerUnit,ExpectedAmount,BilledAmount,PaymentStatus,DueDate,PaidDate,Discrepancy,DiscrepancyFlag
BILL00215,CUST0063,West,Electricity,Jan-2024,231.1,7.2,1663.92,1663.92,Pending,2024-01-21,,0.0,No
BILL00216,CUST0063,West,Water,Jan-2024,21.8,18.5,403.3,302.48,Paid,2024-01-21,2024-01-14,-100.82,Yes
BILL00217,CUST0063,West,Gas,Jan-2024,9.7,45.0,436.5,436.5,Overdue,2024-01-21,,0.0,No
BILL00218,CUST0063,West,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-09,0.0,No
BILL00219,CUST0064,East,Water,Jan-2024,15.6,18.5,288.6,288.6,Paid,2024-01-21,2024-01-13,0.0,No
BILL00220,CUST0064,East,Gas,Jan-2024,12.2,45.0,549.0,549.0,Overdue,2024-01-21,,0.0,No
BILL00221,CUST0065,West,Electricity,Jan-2024,388.9,7.2,2800.08,3640.1,Paid,2024-01-21,2024-01-14,840.02,Yes
BILL00222,CUST0065,West,Water,Jan-2024,8.7,18.5,160.95,160.95,Paid,2024-01-21,2024-01-12,0.0,No
BILL00223,CUST0065,West,Gas,Jan-2024,14.1,45.0,634.5,475.88,Overdue,2024-01-21,,-158.62,Yes
BILL00224,CUST0065,West,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-17,0.0,No
BILL00225,CUST0066,East,Electricity,Jan-2024,221.7,7.2,1596.24,1596.24,Overdue,2024-01-21,,0.0,No
BILL00226,CUST0066,East,Water,Jan-2024,23.4,18.5,432.9,432.9,Paid,2024-01-21,2024-01-17,0.0,No
BILL00227,CUST0066,East,Gas,Jan-2024,12.2,45.0,549.0,549.0,Pending,2024-01-21,,0.0,No
BILL00228,CUST0066,East,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-10,0.0,No
BILL00229,CUST0067,South,Electricity,Jan-2024,207.1,7.2,1491.12,1491.12,Paid,2024-01-21,2024-01-10,0.0,No
BILL00230,CUST0067,South,Gas,Jan-2024,14.0,45.0,630.0,630.0,Overdue,2024-01-21,,0.0,No
BILL00231,CUST0067,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-18,0.0,No
BILL00232,CUST0068,East,Electricity,Jan-2024,263.0,7.2,1893.6,1893.6,Paid,2024-01-21,2024-01-15,0.0,No
BILL00233,CUST0068,East,Water,Jan-2024,18.2,18.5,336.7,336.7,Paid,2024-01-21,2024-01-11,0.0,No
BILL00234,CUST0068,East,Gas,Jan-2024,10.0,45.0,450.0,450.0,Paid,2024-01-21,2024-01-19,0.0,No
BILL00235,CUST0068,East,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-14,0.0,No
BILL00236,CUST0069,East,Electricity,Jan-2024,288.0,7.2,2073.6,2073.6,Overdue,2024-01-21,,0.0,No
BILL00237,CUST0069,East,Gas,Jan-2024,5.9,45.0,265.5,265.5,Paid,2024-01-21,2024-01-13,0.0,No
BILL00238,CUST0069,East,Telecom,Jan-2024,1.0,1.0,1.0,0.75,Paid,2024-01-21,2024-01-10,-0.25,No
BILL00239,CUST0070,South,Electricity,Jan-2024,210.3,7.2,1514.16,1514.16,Paid,2024-01-21,2024-01-16,0.0,No
BILL00240,CUST0070,South,Water,Jan-2024,22.3,18.5,412.55,412.55,Paid,2024-01-21,2024-01-18,0.0,No
BILL00241,CUST0070,South,Gas,Jan-2024,9.6,45.0,432.0,432.0,Pending,2024-01-21,,0.0,No
BILL00242,CUST0070,South,Telecom,Jan-2024,1.0,1.0,1.0,1.3,Paid,2024-01-21,2024-01-20,0.3,No
BILL00243,CUST0071,East,Electricity,Jan-2024,280.3,7.2,2018.16,2018.16,Paid,2024-01-21,2024-01-12,0.0,No
BILL00244,CUST0071,East,Water,Jan-2024,22.3,18.5,412.55,412.55,Paid,2024-01-21,2024-01-06,0.0,No
BILL00245,CUST0071,East,Gas,Jan-2024,8.4,45.0,378.0,378.0,Paid,2024-01-21,2024-01-07,0.0,No
BILL00246,CUST0072,North,Water,Jan-2024,16.3,18.5,301.55,346.78,Paid,2024-01-21,2024-01-11,45.23,Yes
BILL00247,CUST0072,North,Gas,Jan-2024,10.6,45.0,477.0,477.0,Paid,2024-01-21,2024-01-08,0.0,No
BILL00248,CUST0073,Central,Electricity,Jan-2024,210.8,7.2,1517.76,1517.76,Paid,2024-01-21,2024-01-15,0.0,No
BILL00249,CUST0073,Central,Water,Jan-2024,26.8,18.5,495.8,495.8,Paid,2024-01-21,2024-01-07,0.0,No
BILL00250,CUST0073,Central,Gas,Jan-2024,13.2,45.0,594.0,594.0,Paid,2024-01-21,2024-01-11,0.0,No
BILL00251,CUST0073,Central,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-06,0.0,No
BILL00252,CUST0074,South,Water,Jan-2024,22.6,18.5,418.1,313.58,Pending,2024-01-21,,-104.52,Yes
BILL00253,CUST0074,South,Gas,Jan-2024,18.4,45.0,828.0,828.0,Paid,2024-01-21,2024-01-11,0.0,No
BILL00254,CUST0074,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Pending,2024-01-21,,0.0,No
BILL00255,CUST0075,Central,Electricity,Jan-2024,158.8,7.2,1143.36,1143.36,Overdue,2024-01-21,,0.0,No
BILL00256,CUST0075,Central,Gas,Jan-2024,10.5,45.0,472.5,472.5,Paid,2024-01-21,2024-01-15,0.0,No
BILL00257,CUST0075,Central,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Pending,2024-01-21,,0.0,No
BILL00258,CUST0076,South,Electricity,Jan-2024,207.5,7.2,1494.0,1494.0,Paid,2024-01-21,2024-01-13,0.0,No
BILL00259,CUST0076,South,Water,Jan-2024,20.2,18.5,373.7,373.7,Pending,2024-01-21,,0.0,No
BILL00260,CUST0076,South,Gas,Jan-2024,14.3,45.0,643.5,643.5,Paid,2024-01-21,2024-01-21,0.0,No
BILL00261,CUST0076,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-21,0.0,No
BILL00262,CUST0077,South,Electricity,Jan-2024,246.4,7.2,1774.08,1774.08,Paid,2024-01-21,2024-01-11,0.0,No
BILL00263,CUST0077,South,Water,Jan-2024,1.8,18.5,33.3,33.3,Paid,2024-01-21,2024-01-09,0.0,No
BILL00264,CUST0077,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-15,0.0,No
BILL00265,CUST0078,West,Electricity,Jan-2024,234.8,7.2,1690.56,1690.56,Paid,2024-01-21,2024-01-12,0.0,No
BILL00266,CUST0078,West,Water,Jan-2024,11.8,18.5,218.3,218.3,Paid,2024-01-21,2024-01-19,0.0,No
BILL00267,CUST0078,West,Gas,Jan-2024,16.9,45.0,760.5,760.5,Pending,2024-01-21,,0.0,No
BILL00268,CUST0079,West,Water,Jan-2024,10.8,18.5,199.8,199.8,Paid,2024-01-21,2024-01-08,0.0,No
BILL00269,CUST0079,West,Gas,Jan-2024,10.7,45.0,481.5,481.5,Paid,2024-01-21,2024-01-08,0.0,No
BILL00270,CUST0080,East,Electricity,Jan-2024,257.8,7.2,1856.16,1856.16,Paid,2024-01-21,2024-01-12,0.0,No
BILL00271,CUST0080,East,Gas,Jan-2024,16.3,45.0,733.5,733.5,Paid,2024-01-21,2024-01-12,0.0,No
BILL00272,CUST0080,East,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Pending,2024-01-21,,0.0,No
BILL00273,CUST0081,Central,Electricity,Jan-2024,319.8,7.2,2302.56,2763.07,Pending,2024-01-21,,460.51,Yes
BILL00274,CUST0081,Central,Water,Jan-2024,18.1,18.5,334.85,334.85,Pending,2024-01-21,,0.0,No
BILL00275,CUST0081,Central,Gas,Jan-2024,9.1,45.0,409.5,409.5,Pending,2024-01-21,,0.0,No
BILL00276,CUST0082,South,Electricity,Jan-2024,277.7,7.2,1999.44,1499.58,Paid,2024-01-21,2024-01-19,-499.86,Yes
BILL00277,CUST0082,South,Water,Jan-2024,19.0,18.5,351.5,351.5,Paid,2024-01-21,2024-01-08,0.0,No
BILL00278,CUST0082,South,Gas,Jan-2024,10.2,45.0,459.0,459.0,Overdue,2024-01-21,,0.0,No
BILL00279,CUST0082,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-10,0.0,No
BILL00280,CUST0083,East,Water,Jan-2024,16.1,18.5,297.85,297.85,Paid,2024-01-21,2024-01-19,0.0,No
BILL00281,CUST0083,East,Gas,Jan-2024,12.3,45.0,553.5,553.5,Paid,2024-01-21,2024-01-11,0.0,No
BILL00282,CUST0083,East,Telecom,Jan-2024,1.0,1.0,1.0,0.75,Paid,2024-01-21,2024-01-15,-0.25,No
BILL00283,CUST0084,North,Electricity,Jan-2024,345.2,7.2,2485.44,2485.44,Pending,2024-01-21,,0.0,No
BILL00284,CUST0084,North,Water,Jan-2024,11.8,18.5,218.3,218.3,Paid,2024-01-21,2024-01-17,0.0,No
BILL00285,CUST0084,North,Gas,Jan-2024,18.4,45.0,828.0,828.0,Paid,2024-01-21,2024-01-19,0.0,No
BILL00286,CUST0084,North,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-07,0.0,No
BILL00287,CUST0085,South,Electricity,Jan-2024,240.9,7.2,1734.48,1734.48,Paid,2024-01-21,2024-01-11,0.0,No
BILL00288,CUST0085,South,Water,Jan-2024,20.9,18.5,386.65,386.65,Paid,2024-01-21,2024-01-19,0.0,No
BILL00289,CUST0085,South,Gas,Jan-2024,12.8,45.0,576.0,576.0,Pending,2024-01-21,,0.0,No
BILL00290,CUST0085,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-07,0.0,No
BILL00291,CUST0086,North,Electricity,Jan-2024,237.5,7.2,1710.0,1966.5,Paid,2024-01-21,2024-01-19,256.5,Yes
BILL00292,CUST0086,North,Water,Jan-2024,15.5,18.5,286.75,286.75,Paid,2024-01-21,2024-01-20,0.0,No
BILL00293,CUST0086,North,Gas,Jan-2024,10.2,45.0,459.0,459.0,Paid,2024-01-21,2024-01-11,0.0,No
BILL00294,CUST0086,North,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Overdue,2024-01-21,,0.0,No
BILL00295,CUST0087,East,Electricity,Jan-2024,271.4,7.2,1954.08,1954.08,Pending,2024-01-21,,0.0,No
BILL00296,CUST0087,East,Water,Jan-2024,14.5,18.5,268.25,228.01,Paid,2024-01-21,2024-01-07,-40.24,Yes
BILL00297,CUST0087,East,Gas,Jan-2024,14.7,45.0,661.5,661.5,Paid,2024-01-21,2024-01-10,0.0,No
BILL00298,CUST0087,East,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-11,0.0,No
BILL00299,CUST0088,West,Electricity,Jan-2024,298.8,7.2,2151.36,2474.06,Paid,2024-01-21,2024-01-18,322.7,Yes
BILL00300,CUST0088,West,Water,Jan-2024,21.1,18.5,390.35,390.35,Paid,2024-01-21,2024-01-17,0.0,No
BILL00301,CUST0088,West,Gas,Jan-2024,9.5,45.0,427.5,427.5,Paid,2024-01-21,2024-01-10,0.0,No
BILL00302,CUST0088,West,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-17,0.0,No
BILL00303,CUST0089,East,Electricity,Jan-2024,294.8,7.2,2122.56,2122.56,Paid,2024-01-21,2024-01-09,0.0,No
BILL00304,CUST0089,East,Water,Jan-2024,21.1,18.5,390.35,390.35,Paid,2024-01-21,2024-01-19,0.0,No
BILL00305,CUST0089,East,Gas,Jan-2024,11.9,45.0,535.5,535.5,Paid,2024-01-21,2024-01-10,0.0,No
BILL00306,CUST0089,East,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-06,0.0,No
BILL00307,CUST0090,North,Electricity,Jan-2024,326.7,7.2,2352.24,2352.24,Paid,2024-01-21,2024-01-12,0.0,No
BILL00308,CUST0090,North,Water,Jan-2024,15.0,18.5,277.5,360.75,Pending,2024-01-21,,83.25,Yes
BILL00309,CUST0090,North,Gas,Jan-2024,13.6,45.0,612.0,703.8,Pending,2024-01-21,,91.8,Yes
BILL00310,CUST0090,North,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-16,0.0,No
BILL00311,CUST0091,South,Electricity,Jan-2024,236.9,7.2,1705.68,1705.68,Pending,2024-01-21,,0.0,No
BILL00312,CUST0091,South,Water,Jan-2024,23.5,18.5,434.75,434.75,Paid,2024-01-21,2024-01-14,0.0,No
BILL00313,CUST0091,South,Gas,Jan-2024,14.5,45.0,652.5,652.5,Pending,2024-01-21,,0.0,No
BILL00314,CUST0091,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-06,0.0,No
BILL00315,CUST0092,Central,Electricity,Jan-2024,328.3,7.2,2363.76,2363.76,Paid,2024-01-21,2024-01-07,0.0,No
BILL00316,CUST0092,Central,Water,Jan-2024,18.1,18.5,334.85,334.85,Paid,2024-01-21,2024-01-08,0.0,No
BILL00317,CUST0092,Central,Gas,Jan-2024,14.0,45.0,630.0,630.0,Pending,2024-01-21,,0.0,No
BILL00318,CUST0093,East,Electricity,Jan-2024,231.4,7.2,1666.08,1666.08,Pending,2024-01-21,,0.0,No
BILL00319,CUST0093,East,Water,Jan-2024,19.6,18.5,362.6,471.38,Pending,2024-01-21,,108.78,Yes
BILL00320,CUST0093,East,Gas,Jan-2024,11.6,45.0,522.0,522.0,Paid,2024-01-21,2024-01-17,0.0,No
BILL00321,CUST0093,East,Telecom,Jan-2024,1.0,1.0,1.0,0.85,Pending,2024-01-21,,-0.15,No
BILL00322,CUST0094,South,Electricity,Jan-2024,285.7,7.2,2057.04,2057.04,Paid,2024-01-21,2024-01-09,0.0,No
BILL00323,CUST0094,South,Water,Jan-2024,13.9,18.5,257.15,257.15,Overdue,2024-01-21,,0.0,No
BILL00324,CUST0094,South,Gas,Jan-2024,18.3,45.0,823.5,617.62,Pending,2024-01-21,,-205.88,Yes
BILL00325,CUST0094,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-12,0.0,No
BILL00326,CUST0095,West,Electricity,Jan-2024,177.1,7.2,1275.12,1275.12,Pending,2024-01-21,,0.0,No
BILL00327,CUST0095,West,Water,Jan-2024,23.8,18.5,440.3,440.3,Paid,2024-01-21,2024-01-19,0.0,No
BILL00328,CUST0095,West,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Overdue,2024-01-21,,0.0,No
BILL00329,CUST0096,West,Electricity,Jan-2024,287.4,7.2,2069.28,2069.28,Pending,2024-01-21,,0.0,No
BILL00330,CUST0096,West,Water,Jan-2024,21.1,18.5,390.35,390.35,Paid,2024-01-21,2024-01-07,0.0,No
BILL00331,CUST0096,West,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-14,0.0,No
BILL00332,CUST0097,West,Electricity,Jan-2024,196.2,7.2,1412.64,1412.64,Paid,2024-01-21,2024-01-10,0.0,No
BILL00333,CUST0097,West,Water,Jan-2024,18.4,18.5,340.4,340.4,Paid,2024-01-21,2024-01-19,0.0,No
BILL00334,CUST0097,West,Gas,Jan-2024,10.0,45.0,450.0,450.0,Overdue,2024-01-21,,0.0,No
BILL00335,CUST0097,West,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-21,0.0,No
BILL00336,CUST0098,South,Electricity,Jan-2024,241.2,7.2,1736.64,1736.64,Paid,2024-01-21,2024-01-10,0.0,No
BILL00337,CUST0098,South,Water,Jan-2024,13.9,18.5,257.15,192.86,Paid,2024-01-21,2024-01-18,-64.29,Yes
BILL00338,CUST0098,South,Gas,Jan-2024,11.0,45.0,495.0,495.0,Paid,2024-01-21,2024-01-20,0.0,No
BILL00339,CUST0098,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-07,0.0,No
BILL00340,CUST0099,East,Electricity,Jan-2024,216.2,7.2,1556.64,1556.64,Paid,2024-01-21,2024-01-17,0.0,No
BILL00341,CUST0099,East,Gas,Jan-2024,9.5,45.0,427.5,427.5,Paid,2024-01-21,2024-01-20,0.0,No
BILL00342,CUST0099,East,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-12,0.0,No
BILL00343,CUST0100,South,Electricity,Jan-2024,264.7,7.2,1905.84,1905.84,Paid,2024-01-21,2024-01-13,0.0,No
BILL00344,CUST0100,South,Gas,Jan-2024,10.5,45.0,472.5,472.5,Pending,2024-01-21,,0.0,No
BILL00345,CUST0101,South,Electricity,Jan-2024,221.7,7.2,1596.24,1596.24,Pending,2024-01-21,,0.0,No
BILL00346,CUST0101,South,Water,Jan-2024,19.2,18.5,355.2,355.2,Paid,2024-01-21,2024-01-09,0.0,No
BILL00347,CUST0101,South,Gas,Jan-2024,7.7,45.0,346.5,346.5,Paid,2024-01-21,2024-01-10,0.0,No
BILL00348,CUST0101,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Pending,2024-01-21,,0.0,No
BILL00349,CUST0102,Central,Electricity,Jan-2024,206.9,7.2,1489.68,1936.58,Overdue,2024-01-21,,446.9,Yes
BILL00350,CUST0102,Central,Water,Jan-2024,16.9,18.5,312.65,312.65,Paid,2024-01-21,2024-01-11,0.0,No
BILL00351,CUST0102,Central,Gas,Jan-2024,12.9,45.0,580.5,580.5,Paid,2024-01-21,2024-01-08,0.0,No
BILL00352,CUST0102,Central,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-10,0.0,No
BILL00353,CUST0103,Central,Electricity,Jan-2024,301.5,7.2,2170.8,2170.8,Paid,2024-01-21,2024-01-20,0.0,No
BILL00354,CUST0103,Central,Gas,Jan-2024,11.5,45.0,517.5,517.5,Pending,2024-01-21,,0.0,No
BILL00355,CUST0103,Central,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-07,0.0,No
BILL00356,CUST0104,East,Gas,Jan-2024,9.0,45.0,405.0,405.0,Paid,2024-01-21,2024-01-20,0.0,No
BILL00357,CUST0104,East,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Overdue,2024-01-21,,0.0,No
BILL00358,CUST0105,Central,Electricity,Jan-2024,232.7,7.2,1675.44,1675.44,Paid,2024-01-21,2024-01-10,0.0,No
BILL00359,CUST0105,Central,Water,Jan-2024,19.6,18.5,362.6,362.6,Paid,2024-01-21,2024-01-18,0.0,No
BILL00360,CUST0105,Central,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Overdue,2024-01-21,,0.0,No
BILL00361,CUST0106,West,Water,Jan-2024,20.6,18.5,381.1,381.1,Paid,2024-01-21,2024-01-12,0.0,No
BILL00362,CUST0106,West,Gas,Jan-2024,16.6,45.0,747.0,747.0,Paid,2024-01-21,2024-01-17,0.0,No
BILL00363,CUST0106,West,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Overdue,2024-01-21,,0.0,No
BILL00364,CUST0107,Central,Electricity,Jan-2024,274.1,7.2,1973.52,2269.55,Paid,2024-01-21,2024-01-19,296.03,Yes
BILL00365,CUST0107,Central,Water,Jan-2024,21.5,18.5,397.75,397.75,Paid,2024-01-21,2024-01-16,0.0,No
BILL00366,CUST0107,Central,Gas,Jan-2024,10.8,45.0,486.0,486.0,Paid,2024-01-21,2024-01-10,0.0,No
BILL00367,CUST0107,Central,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-17,0.0,No
BILL00368,CUST0108,West,Electricity,Jan-2024,250.8,7.2,1805.76,1805.76,Paid,2024-01-21,2024-01-10,0.0,No
BILL00369,CUST0108,West,Water,Jan-2024,18.5,18.5,342.25,342.25,Paid,2024-01-21,2024-01-19,0.0,No
BILL00370,CUST0108,West,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-08,0.0,No
BILL00371,CUST0109,East,Electricity,Jan-2024,251.5,7.2,1810.8,1810.8,Paid,2024-01-21,2024-01-11,0.0,No
BILL00372,CUST0109,East,Water,Jan-2024,20.5,18.5,379.25,379.25,Paid,2024-01-21,2024-01-10,0.0,No
BILL00373,CUST0109,East,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-17,0.0,No
BILL00374,CUST0110,South,Electricity,Jan-2024,307.6,7.2,2214.72,2214.72,Paid,2024-01-21,2024-01-18,0.0,No
BILL00375,CUST0110,South,Water,Jan-2024,28.8,18.5,532.8,532.8,Paid,2024-01-21,2024-01-14,0.0,No
BILL00376,CUST0110,South,Gas,Jan-2024,9.7,45.0,436.5,436.5,Overdue,2024-01-21,,0.0,No
BILL00377,CUST0110,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-13,0.0,No
BILL00378,CUST0111,South,Water,Jan-2024,18.9,18.5,349.65,349.65,Paid,2024-01-21,2024-01-16,0.0,No
BILL00379,CUST0111,South,Gas,Jan-2024,18.6,45.0,837.0,837.0,Paid,2024-01-21,2024-01-11,0.0,No
BILL00380,CUST0111,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Pending,2024-01-21,,0.0,No
BILL00381,CUST0112,Central,Gas,Jan-2024,9.5,45.0,427.5,427.5,Paid,2024-01-21,2024-01-08,0.0,No
BILL00382,CUST0112,Central,Telecom,Jan-2024,1.0,1.0,1.0,1.3,Paid,2024-01-21,2024-01-12,0.3,No
BILL00383,CUST0113,West,Electricity,Jan-2024,122.6,7.2,882.72,882.72,Paid,2024-01-21,2024-01-12,0.0,No
BILL00384,CUST0113,West,Water,Jan-2024,15.4,18.5,284.9,284.9,Paid,2024-01-21,2024-01-08,0.0,No
BILL00385,CUST0113,West,Gas,Jan-2024,9.7,45.0,436.5,436.5,Paid,2024-01-21,2024-01-11,0.0,No
BILL00386,CUST0113,West,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Overdue,2024-01-21,,0.0,No
BILL00387,CUST0114,North,Electricity,Jan-2024,270.5,7.2,1947.6,1947.6,Pending,2024-01-21,,0.0,No
BILL00388,CUST0114,North,Water,Jan-2024,27.4,18.5,506.9,430.86,Paid,2024-01-21,2024-01-13,-76.04,Yes
BILL00389,CUST0114,North,Gas,Jan-2024,14.9,45.0,670.5,670.5,Paid,2024-01-21,2024-01-09,0.0,No
BILL00390,CUST0114,North,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Overdue,2024-01-21,,0.0,No
BILL00391,CUST0115,North,Electricity,Jan-2024,196.1,7.2,1411.92,1411.92,Overdue,2024-01-21,,0.0,No
BILL00392,CUST0115,North,Water,Jan-2024,20.5,18.5,379.25,379.25,Paid,2024-01-21,2024-01-07,0.0,No
BILL00393,CUST0115,North,Gas,Jan-2024,8.0,45.0,360.0,360.0,Paid,2024-01-21,2024-01-09,0.0,No
BILL00394,CUST0115,North,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-10,0.0,No
BILL00395,CUST0116,North,Water,Jan-2024,23.9,18.5,442.15,442.15,Pending,2024-01-21,,0.0,No
BILL00396,CUST0116,North,Gas,Jan-2024,10.6,45.0,477.0,477.0,Paid,2024-01-21,2024-01-18,0.0,No
BILL00397,CUST0116,North,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Pending,2024-01-21,,0.0,No
BILL00398,CUST0117,South,Electricity,Jan-2024,331.2,7.2,2384.64,2384.64,Paid,2024-01-21,2024-01-15,0.0,No
BILL00399,CUST0117,South,Water,Jan-2024,17.4,18.5,321.9,321.9,Paid,2024-01-21,2024-01-07,0.0,No
BILL00400,CUST0117,South,Gas,Jan-2024,15.7,45.0,706.5,706.5,Overdue,2024-01-21,,0.0,No
BILL00401,CUST0117,South,Telecom,Jan-2024,1.0,1.0,1.0,0.75,Paid,2024-01-21,2024-01-11,-0.25,No
BILL00402,CUST0118,South,Electricity,Jan-2024,214.0,7.2,1540.8,1540.8,Paid,2024-01-21,2024-01-09,0.0,No
BILL00403,CUST0118,South,Water,Jan-2024,18.0,18.5,333.0,283.05,Pending,2024-01-21,,-49.95,Yes
BILL00404,CUST0118,South,Gas,Jan-2024,12.1,45.0,544.5,544.5,Paid,2024-01-21,2024-01-17,0.0,No
BILL00405,CUST0118,South,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Paid,2024-01-21,2024-01-12,0.0,No
BILL00406,CUST0119,West,Electricity,Jan-2024,287.4,7.2,2069.28,2069.28,Paid,2024-01-21,2024-01-06,0.0,No
BILL00407,CUST0119,West,Water,Jan-2024,12.7,18.5,234.95,234.95,Pending,2024-01-21,,0.0,No
BILL00408,CUST0119,West,Gas,Jan-2024,11.6,45.0,522.0,522.0,Overdue,2024-01-21,,0.0,No
BILL00409,CUST0119,West,Telecom,Jan-2024,1.0,1.0,1.0,1.0,Pending,2024-01-21,,0.0,No
BILL00410,CUST0120,Central,Electricity,Jan-2024,280.9,7.2,2022.48,2426.98,Paid,2024-01-21,2024-01-14,404.5,Yes
BILL00411,CUST0120,Central,Water,Jan-2024,21.6,18.5,399.6,399.6,Paid,2024-01-21,2024-01-09,0.0,No
BILL00412,CUST0120,Central,Telecom,Jan-2024,1.0,1.0,1.0,0.75,Paid,2024-01-21,2024-01-07,-0.25,No
BILL00413,CUST0001,North,Electricity,Feb-2024,158.0,7.2,1137.6,1137.6,Paid,2024-02-21,2024-02-08,0.0,No
BILL00414,CUST0001,North,Water,Feb-2024,24.4,18.5,451.4,451.4,Paid,2024-02-21,2024-02-20,0.0,No
BILL00415,CUST0001,North,Gas,Feb-2024,13.0,45.0,585.0,585.0,Paid,2024-02-21,2024-02-06,0.0,No
BILL00416,CUST0001,North,Telecom,Feb-2024,1.0,1.0,1.0,1.0,Paid,2024-02-21,2024-02-11,0.0,No
BILL00417,CUST0002,North,Electricity,Feb-2024,343.1,7.2,2470.32,2470.32,Pending,2024-02-21,,0.0,No
BILL00418,CUST0002,North,Water,Feb-2024,18.6,18.5,344.1,344.1,Paid,2024-02-21,2024-02-06,0.0,No
BILL00419,CUST0002,North,Gas,Feb-2024,15.5,45.0,697.5,697.5,Paid,2024-02-21,2024-02-14,0.0,No
BILL00420,CUST0002,North,Telecom,Feb-2024,1.0,1.0,1.0,1.0,Pending,2024-02-21,,0.0,No
BILL00421,CUST0003,East,Electricity,Feb-2024,373.6,7.2,2689.92,2689.92,Paid,2024-02-21,2024-02-06,0.0,No
BILL00422,CUST0003,East,Water,Feb-2024,26.8,18.5,495.8,495.8,Pending,2024-02-21,,0.0,No
BILL00423,CUST0003,East,Gas,Feb-2024,11.3,45.0,508.5,508.5,Paid,2024-02-21,2024-02-09,0.0,No
BILL00424,CUST0003,East,Telecom,Feb-2024,1.0,1.0,1.0,1.0,Paid,2024-02-21,2024-02-17,0.0,No
BILL00425,CUST0004,South,Electricity,Feb-2024,288.7,7.2,2078.64,2078.64,Pending,2024-02-21,,0.0,No
BILL00426,CUST0004,South,Water,Feb-2024,24.8,18.5,458.8,458.8,Paid,2024-02-21,2024-02-06,0.0,No
BILL00427,CUST0004,South,Gas,Feb-2024,9.1,45.0,409.5,409.5,Paid,2024-02-21,2024-02-13,0.0,No
BILL00428,CUST0005,South,Electricity,Feb-2024,291.2,7.2,2096.64,2096.64,Paid,2024-02-21,2024-02-14,0.0,No
BILL00429,CUST0005,South,Water,Feb-2024,23.3,18.5,431.05,517.26,Paid,2024-02-21,2024-02-06,86.21,Yes
